Time,AccelX[mm/s^2];AccelY[mm/s^2];AccelZ[mm/s^2],Total_axes acceleration, AngleX(deg); AngleY(deg);AngleZ(deg), DistanceX[mm];DistanceY[mm];DistanceZ[mm], Latitude ;Longitude
22:48:38,5.328345673879243;17.89665740966825;4.10568175313486,19.119054284074977,16;16;16,5.328345673879243e-06;1.789665740966825e-05;4.10568175313486e-06,43.11660666666667;5.882441666666667 
22:48:41,11.598161271413721;9.89478654861476;12.028992872213706,19.41959874045128,37;37;37,1.159816127141372e-05;9.89478654861476e-06;1.2028992872213706e-05,43.11660666666667;5.882441666666667 
22:48:45,5.958070589701936;11.287039753596272;4.442989851657586,13.51428985825989,26;26;26,5.958070589701937e-06;1.1287039753596272e-05;4.442989851657586e-06,43.11660666666667;5.882441666666667 
22:48:49,12.885668153763019;1.3504793739317622;8.802432041132846,15.663557965771371,55;55;55,1.288566815376302e-05;1.3504793739317621e-06;8.802432041132846e-06,43.11660666666667;5.882441666666667 
22:48:52,5.439950386683656;3.645546121597523;11.068194758042438,12.860326665222486,25;25;25,5.439950386683656e-06;3.6455461215975233e-06;1.1068194758042438e-05,43.11660666666667;5.882441666666667 
22:48:56,15.365287946065232;2.2539164066312094;4.896267092972195,16.28329341009678,71;71;71,1.5365287946065232e-05;2.2539164066312095e-06;4.896267092972195e-06,43.11660666666667;5.882441666666667 
22:48:59,5.318369833628267;8.164601755142483;9.87483486814078,13.8729284284311,23;23;23,5.318369833628268e-06;8.164601755142484e-06;9.87483486814078e-06,43.11660666666667;5.882441666666667 
22:49:03,2.114878133138709;0.02930403073600485;17.407841237345067,17.5358633887487,7;7;7,2.114878133138709e-06;2.930403073600485e-08;1.7407841237345068e-05,43.11660666666667;5.882441666666667 
22:49:06,21.19803704261808;3.4098668956753784;12.883174193705216,25.03917219102467,58;58;58,2.119803704261808e-05;3.409866895675379e-06;1.2883174193705216e-05,43.11660666666667;5.882441666666667 
22:49:10,15.210038932164437;23.747487716675092;7.663315782590274,29.2235327425568,31;31;31,1.5210038932164438e-05;2.3747487716675092e-05;7.663315782590275e-06,43.11660666666667;5.882441666666667 
22:49:13,2.637362766265472;12.34011439005498;4.128127393755676,13.276879953498167,11;11;11,2.637362766265472e-06;1.2340114390054981e-05;4.128127393755676e-06,43.11660666666667;5.882441666666667 
22:49:17,11.027667907079042;8.228821226755633;31.24931958519994,34.14444219472161,19;19;19,1.1027667907079043e-05;8.228821226755632e-06;3.124931958519994e-05,43.11660666666667;5.882441666666667 
22:49:20,8.873509902953936;2.6323748461403036;0.11971008297173569,9.256506135274737,73;73;73,8.873509902953936e-06;2.6323748461403034e-06;1.197100829717357e-07,43.11660666666667;5.882441666666667 
22:49:24,15.397085936863842;7.519913078943619;16.67898140904711,23.912502355574933,40;40;40,1.5397085936863845e-05;7.519913078943618e-06;1.667898140904711e-05,43.11660666666667;5.882441666666667 
22:49:27,0.791832319896435;19.71911872545906;3.6449226315262706,20.068784286084576,2;2;2,7.91832319896435e-07;1.9719118725459062e-05;3.6449226315262705e-06,43.11660666666667;5.882441666666667 
22:49:31,0.18642351468406426;3.2315487511950582;9.79939257619833,10.320162591772885,1;1;1,1.8642351468406427e-07;3.2315487511950584e-06;9.79939257619833e-06,43.11660666666667;5.882441666666667 
22:49:34,1.8093680254623878;4.731042238871407;2.5270050334462724,5.6605942935891305,19;19;19,1.8093680254623878e-06;4.7310422388714065e-06;2.5270050334462725e-06,43.11660666666667;5.882441666666667 
22:49:38,7.141454639435773;2.5768842347466263;12.42428554214925,14.560342645668175,29;29;29,7.1414546394357735e-06;2.5768842347466265e-06;1.242428554214925e-05,43.11660666666667;5.882441666666667 
22:49:41,1.3037176227574943;2.7364976787564927;4.900008033173364,5.761786000095078,13;13;13,1.3037176227574942e-06;2.736497678756493e-06;4.900008033173364e-06,43.11660666666667;5.882441666666667 
22:49:45,4.764710699717234;0.42085576057406676;7.451952667299366,8.855009101004832,33;33;33,4.764710699717235e-06;4.208557605740668e-07;7.451952667299366e-06,43.11660666666667;5.882441666666667 
22:49:48,4.433637501398802;12.767828540801641;9.16280927022406,16.3288597539333,16;16;16,4.4336375013988015e-06;1.2767828540801641e-05;9.16280927022406e-06,43.11660666666667;5.882441666666667 
22:49:52,7.052295567194056;11.247136392593692;2.358662729299965,13.483183588131519,32;32;32,7.052295567194057e-06;1.1247136392593692e-05;2.358662729299965e-06,43.11660666666667;5.882441666666667 
22:49:55,5.8028215758008095;3.2165849908190256;13.98862199150841,15.482270584932118,22;22;22,5.802821575800809e-06;3.2165849908190256e-06;1.398862199150841e-05,43.11660666666667;5.882441666666667 
22:49:59,9.917855679193954;9.943418769836086;14.173175036141572,19.952802527734168,30;30;30,9.917855679193954e-06;9.943418769836087e-06;1.4173175036141573e-05,43.11660666666667;5.882441666666667 
22:50:03,12.259060688018463;9.211441491444635;6.23302968658912,16.552518913347562,48;48;48,1.2259060688018464e-05;9.211441491444637e-06;6.23302968658912e-06,43.11660666666667;5.882441666666667 
22:50:06,13.224846722285355;0.26934768676735443;9.277531433058428,16.156785215373006,55;55;55,1.3224846722285355e-05;2.6934768676735445e-07;9.277531433058429e-06,43.11660666666667;5.882441666666667 
22:50:10,1.2893773523959262;0.07606578191087648;1.4945055675088526,1.9753042427343184,41;41;41,1.2893773523959262e-06;7.606578191087648e-08;1.4945055675088525e-06,43.11660666666667;5.882441666666667 
22:50:13,12.345102310181266;9.458343537648128;6.401995480874945,16.818066466218884,47;47;47,1.2345102310181267e-05;9.458343537648129e-06;6.401995480874945e-06,43.11660666666667;5.882441666666667 
22:50:17,2.6517030366259298;4.480399252573326;35.02579861001287,35.41062093110046,4;4;4,2.6517030366259298e-06;4.480399252573327e-06;3.502579861001287e-05,43.11660666666667;5.882441666666667 
22:50:20,4.78965030034434;0.5374483935041419;1.6902814324364357,5.107509382870302,70;70;70,4.78965030034434e-06;5.374483935041419e-07;1.6902814324364358e-06,43.11660666666667;5.882441666666667 
22:50:24,4.081365642548351;8.834853521983058;7.088457988128738,12.03986789431415,20;20;20,4.0813656425483514e-06;8.83485352198306e-06;7.0884579881287385e-06,43.11660666666667;5.882441666666667 
22:50:27,16.819890152613258;4.799626140594787;15.355312105761243,23.275109574410063,46;46;46,1.681989015261326e-05;4.7996261405947875e-06;1.5355312105761243e-05,43.11660666666667;5.882441666666667 
22:50:31,5.487959117889407;4.295846207936958;10.951602125137683,12.981123950921662,25;25;25,5.487959117889407e-06;4.295846207936958e-06;1.0951602125137682e-05,43.11660666666667;5.882441666666667 
22:50:35,0.6627698866528142;7.362170104980144;15.634012142786702,17.293442348419795,2;2;2,6.627698866528143e-07;7.362170104980144e-06;1.56340121427867e-05,43.11660666666667;5.882441666666667 
22:50:38,0.002493960062577294;5.66503028233814;2.8399970213452974,6.3370464256540755,0;0;0,2.493960062577294e-09;5.66503028233814e-06;2.8399970213452977e-06,43.11660666666667;5.882441666666667 
22:50:42,1.511339797973299;5.215493981043672;5.622009471302647,7.816170158502015,11;11;11,1.511339797973299e-06;5.215493981043672e-06;5.622009471302647e-06,43.11660666666667;5.882441666666667 
22:50:45,9.31930526415542;5.593952420552433;11.393033056311452,15.746204511313982,36;36;36,9.31930526415542e-06;5.593952420552432e-06;1.1393033056311453e-05,43.11660666666667;5.882441666666667 
22:50:49,2.635492296218289;3.0401373163861796;18.449693053586458,18.883310840990415,8;8;8,2.6354922962182893e-06;3.0401373163861794e-06;1.8449693053586457e-05,43.11660666666667;5.882441666666667 
22:50:52,2.7533319091792574;1.5905230299630493;7.707583573617782,8.337712195515637,19;19;19,2.7533319091792576e-06;1.5905230299630494e-06;7.707583573617782e-06,43.11660666666667;5.882441666666667 
22:50:56,13.730497124990082;8.622243426640495;1.4832827472286425,16.280963138458127,58;58;58,1.3730497124990083e-05;8.622243426640495e-06;1.4832827472286426e-06,43.11660666666667;5.882441666666667 
22:50:59,2.314394938149944;0.8074195702873488;16.082924954149647,16.268645468293496,8;8;8,2.314394938149944e-06;8.074195702873488e-07;1.6082924954149646e-05,43.11660666666667;5.882441666666667 
22:51:03,10.086821473440367;4.573299264907668;17.35858552617131,20.590763100790287,29;29;29,1.0086821473440366e-05;4.573299264907668e-06;1.735858552617131e-05,43.11660666666667;5.882441666666667 
22:51:06,13.629491742452037;11.513990119298095;8.152131954801689,19.616122680931653,44;44;44,1.3629491742452038e-05;1.1513990119298097e-05;8.152131954801689e-06,43.11660666666667;5.882441666666667 
22:51:10,19.096252199808706;8.387187690735237;6.555374024758365,21.862861067179573,61;61;61,1.9096252199808707e-05;8.387187690735237e-06;6.555374024758365e-06,43.11660666666667;5.882441666666667 
22:51:13,6.879588832854666;8.856052182515118;4.537136844012579,12.097272978232153,35;35;35,6.879588832854667e-06;8.856052182515117e-06;4.53713684401258e-06,43.11660666666667;5.882441666666667 
22:51:17,12.034604282378957;15.265529543558532;4.434260991446948,19.93817351261094,37;37;37,1.2034604282378957e-05;1.5265529543558533e-05;4.434260991446948e-06,43.11660666666667;5.882441666666667 
22:51:20,8.02992791175855;6.042865231832159;6.507988783488017,11.972881043597267,42;42;42,8.02992791175855e-06;6.042865231832159e-06;6.507988783488017e-06,43.11660666666667;5.882441666666667 
22:51:24,1.4284156258900782;10.334970499674766;11.975996220957796,15.883213526041576,5;5;5,1.4284156258900783e-06;1.0334970499674766e-05;1.1975996220957797e-05,43.11660666666667;5.882441666666667 
22:51:27,8.925883064270113;14.60899455706301;7.637129201842896,18.746195691151904,28;28;28,8.925883064270115e-06;1.460899455706301e-05;7.637129201842896e-06,43.11660666666667;5.882441666666667 
22:51:31,4.875691922505698;15.06601273854595;5.858935677192534,16.8844377706424,17;17;17,4.875691922505698e-06;1.506601273854595e-05;5.858935677192534e-06,43.11660666666667;5.882441666666667 
22:51:34,1.2064531803130385;12.635648657480639;11.222820282018375,16.9430469914376,4;4;4,1.2064531803130386e-06;1.2635648657480639e-05;1.1222820282018376e-05,43.11660666666667;5.882441666666667 
22:51:38,4.224768346150265;16.58795186678548;0.13030941330605117,17.1179962395317,14;14;14,4.224768346150265e-06;1.658795186678548e-05;1.3030941330605118e-07,43.11660666666667;5.882441666666667 
22:51:42,2.53635738372765;2.0001559702554212;6.620216986302552,7.366207004223206,20;20;20,2.53635738372765e-06;2.000155970255421e-06;6.620216986302552e-06,43.11660666666667;5.882441666666667 
22:51:46,13.750448805492033;1.5655834293369295;8.737589079492736,16.366776003499968,57;57;57,1.3750448805492033e-05;1.5655834293369294e-06;8.737589079492737e-06,43.11660666666667;5.882441666666667 
22:51:49,10.826904122034852;0.6552880064648949;15.499338299397536,18.917736200674838,35;35;35,1.0826904122034853e-05;6.55288006464895e-07;1.5499338299397537e-05,43.11660666666667;5.882441666666667 
22:51:53,2.2090251255027504;0.10786377270996517;10.73275712969135,10.958261824007774,12;12;12,2.2090251255027504e-06;1.0786377270996517e-07;1.0732757129691351e-05,43.11660666666667;5.882441666666667 
22:51:56,5.496687978108817;6.5017538833615705;25.25072214447377,26.64742672578182,12;12;12,5.496687978108817e-06;6.50175388336157e-06;2.525072214447377e-05,43.11660666666667;5.882441666666667 
22:52:00,1.2725431219747785;13.984881051381663;13.72800316497269,19.638083789313036,4;4;4,1.2725431219747786e-06;1.3984881051381664e-05;1.3728003164972692e-05,43.11660666666667;5.882441666666667 
22:52:03,6.47993173281397;17.48515399932831;0.2581248665105562,18.649041639957463,20;20;20,6.479931732813971e-06;1.748515399932831e-05;2.581248665105562e-07,43.11660666666667;5.882441666666667 
22:52:07,7.853480237324517;2.8412440013887292;4.010287780715771,9.264568387012554,58;58;58,7.853480237324517e-06;2.841244001388729e-06;4.010287780715771e-06,43.11660666666667;5.882441666666667 
22:52:10,16.344790760676908;5.27223157246888;22.38890297256546,28.217221462769814,35;35;35,1.6344790760676907e-05;5.27223157246888e-06;2.238890297256546e-05,43.11660666666667;5.882441666666667 
22:52:14,20.33013894081043;2.190320425033289;15.019874477387063,25.371414667563137,53;53;53,2.0330138940810432e-05;2.190320425033289e-06;1.5019874477387063e-05,43.11660666666667;5.882441666666667 
22:52:17,5.882004807791108;3.224066871007604;10.742732969877267,12.664868708742878,28;28;28,5.882004807791108e-06;3.224066871007604e-06;1.0742732969877267e-05,43.11660666666667;5.882441666666667 
22:52:21,5.848959836960265;12.545866095225188;4.463565022113869,14.544156900980322,24;24;24,5.848959836960266e-06;1.2545866095225189e-05;4.463565022113869e-06,43.11660666666667;5.882441666666667 
22:52:24,9.055568987528462;3.4603695869449074;0.7625282892185226,9.724141954846147,69;69;69,9.055568987528462e-06;3.4603695869449075e-06;7.625282892185226e-07,43.11660666666667;5.882441666666667 
22:52:28,7.020497576396501;0.6415712261198039;8.476970252948135,11.025335574382376,40;40;40,7.020497576396502e-06;6.41571226119804e-07;8.476970252948134e-06,43.11660666666667;5.882441666666667 
22:52:31,8.778739420572778;7.344712384542061;15.598473211881014,19.347439943510192,27;27;27,8.77873942057278e-06;7.3447123845420615e-06;1.5598473211881015e-05,43.11660666666667;5.882441666666667 
22:52:35,1.5481257088981182;3.2645937220251926;11.966643870639615,12.500193234792585,7;7;7,1.5481257088981183e-06;3.264593722025193e-06;1.1966643870639616e-05,43.11660666666667;5.882441666666667 
22:52:38,6.05907597223937;6.787935800552036;9.945289239857047,13.479512310695844,27;27;27,6.0590759722393705e-06;6.787935800552036e-06;9.945289239857046e-06,43.11660666666667;5.882441666666667 
22:52:42,7.066012347539785;7.398332525888771;4.313927418369445,11.102874602109496,40;40;40,7.066012347539785e-06;7.398332525888771e-06;4.313927418369446e-06,43.11660666666667;5.882441666666667 
22:52:45,9.090484428405931;1.4539787165326057;2.3524278291482403,9.501835503868273,73;73;73,9.090484428405932e-06;1.4539787165326057e-06;2.3524278291482403e-06,43.11660666666667;5.882441666666667 
22:52:49,3.2745695622763415;3.109344708124906;9.311823384004825,10.348955747660249,18;18;18,3.274569562276342e-06;3.109344708124906e-06;9.311823384004825e-06,43.11660666666667;5.882441666666667 
22:52:53,14.92759795506704;5.590211480458872;8.13779168450779,17.897131016026563,57;57;57,1.492759795506704e-05;5.590211480458872e-06;8.13779168450779e-06,43.11660666666667;5.882441666666667 
22:52:56,1.9091264279682552;14.920116074880116;8.490063543334259,17.272400133615374,6;6;6,1.909126427968255e-06;1.4920116074880117e-05;8.490063543334259e-06,43.11660666666667;5.882441666666667 
22:53:00,0.9707739543913241;0.9402229436235796;17.58117146177085,17.633037492798188,3;3;3,9.707739543913242e-07;9.402229436235796e-07;1.758117146177085e-05,43.11660666666667;5.882441666666667 
22:53:03,9.034993817010562;3.4809447574619954;11.034526297271086,14.680220035240902,38;38;38,9.034993817010564e-06;3.4809447574619955e-06;1.1034526297271085e-05,43.11660666666667;5.882441666666667 
22:53:06,17.723950675328393;14.522329444885012;20.516562455545895,30.756557268972145,35;35;35,1.7723950675328393e-05;1.4522329444885012e-05;2.0516562455545895e-05,43.11660666666667;5.882441666666667 
22:53:10,1.5369028886161873;0.15400203386907452;6.466214952412841,6.648136801110518,13;13;13,1.5369028886161874e-06;1.540020338690745e-07;6.466214952412841e-06,43.11660666666667;5.882441666666667 
22:53:13,8.371600440343851;9.13412872950265;7.089704968167965,14.275150371031353,36;36;36,8.371600440343852e-06;9.134128729502651e-06;7.089704968167965e-06,43.11660666666667;5.882441666666667 
22:53:17,7.01613314628613;12.767205050785963;2.1086432330097438,14.719851406157172,28;28;28,7.01613314628613e-06;1.2767205050785963e-05;2.108643233009744e-06,43.11660666666667;5.882441666666667 
22:53:20,3.446029316584609;4.655599946975404;4.868210042266341,7.566319972923483,27;27;27,3.446029316584609e-06;4.6555999469754046e-06;4.868210042266341e-06,43.11660666666667;5.882441666666667 
22:53:24,22.54352849642488;4.660587867100781;1.389759244949218,23.062159202793858,78;78;78,2.254352849642488e-05;4.660587867100781e-06;1.389759244949218e-06,43.11660666666667;5.882441666666667 
22:53:27,2.906710453032757;10.227730216980188;0.9096719328347547,10.67159472967779,16;16;16,2.906710453032757e-06;1.0227730216980189e-05;9.096719328347547e-07,43.11660666666667;5.882441666666667 
