Time,AccelX[mm/s^2];AccelY[mm/s^2];AccelZ[mm/s^2],Total_axes acceleration, AngleX(deg); AngleY(deg);AngleZ(deg), DistanceX[mm];DistanceY[mm];DistanceZ[mm], Latitude ;Longitude
15:57:45,1.0181591955822356;1.3623256842338893;21.140675961222044,21.20897827607128,3;3;3,1.0181591955822356e-06;1.3623256842338894e-06;2.1140675961222046e-05 
15:57:48,12.927441984812125;3.687943442664876;19.49466231985575,23.680404178818016,33;33;33,1.2927441984812126e-05;3.687943442664876e-06;1.949466231985575e-05 
15:57:50,20.139974486033445;7.794872175855727;12.563323815614424,24.984309272661363,54;54;54,2.0139974486033444e-05;7.794872175855728e-06;1.2563323815614425e-05 
15:57:52,18.76704947153708;5.146910079322664;10.750838340085167,22.232259314932403,58;58;58,1.876704947153708e-05;5.146910079322664e-06;1.0750838340085168e-05 
15:57:54,8.827371641794965;4.721689888631642;3.9947005304092897,10.778426500859227,55;55;55,8.827371641794965e-06;4.7216898886316416e-06;3.99470053040929e-06 
15:57:56,1.2039592202501974;17.490765409466924;3.659886392004097,17.910085449695845,4;4;4,1.2039592202501976e-06;1.7490765409466924e-05;3.659886392004097e-06 
15:57:58,24.927130826314432;0.7930792999247815;15.17574698127433,29.194076838424287,59;59;59,2.4927130826314433e-05;7.930792999247815e-07;1.517574698127433e-05 
15:58:01,11.612501541773762;2.0681163819641357;4.697373778048686,12.696165477723808,66;66;66,1.1612501541773763e-05;2.068116381964136e-06;4.697373778048685e-06 
15:58:03,11.589432411193625;2.52451107342766;5.461772537211473,13.058294644467232,63;63;63,1.1589432411193627e-05;2.52451107342766e-06;5.461772537211473e-06 
15:58:05,6.953160654703999;3.760268284482504;15.46878728864165,17.37151233608203,24;24;24,6.953160654703999e-06;3.7602682844825042e-06;1.546878728864165e-05 
15:58:07,10.29506713867212;19.440418688456806;12.554594955380693,25.328563730814615,24;24;24,1.0295067138672121e-05;1.9440418688456806e-05;1.2554594955380694e-05 
15:58:09,9.785052305857494;13.598317241672596;2.111137193031354,16.885448785310313,35;35;35,9.785052305857494e-06;1.3598317241672598e-05;2.111137193031354e-06 
15:58:12,5.448055756887074;8.5455541547107;19.26272403396645,21.766036491515685,15;15;15,5.448055756887074e-06;8.5455541547107e-06;1.926272403396645e-05 
15:58:14,3.345023934046218;4.040838791526391;1.629802900913191,5.4930702484377125,38;38;38,3.345023934046218e-06;4.040838791526391e-06;1.6298029009131909e-06 
15:58:16,18.927286405563486;3.3444004440325026;2.8431144714744505,19.429629047055442,77;77;77,1.8927286405563488e-05;3.344400444032503e-06;2.8431144714744507e-06 
15:58:18,12.904996344248207;6.703141158423742;3.954797169393842,15.07021740672176,59;59;59,1.2904996344248208e-05;6.7031411584237425e-06;3.954797169393842e-06 
15:58:20,0.5312134933473032;7.3908506456985545;8.644065577222193,11.385373544414545,3;3;3,5.312134933473032e-07;7.390850645698555e-06;8.644065577222193e-06 
15:58:22,20.269036919276125;2.583742624922225;6.150105514546311,21.33854215795614,72;72;72,2.0269036919276123e-05;2.5837426249222253e-06;6.150105514546312e-06 
15:58:24,8.505650793711121;1.1372457885776566;7.857221177495433,11.635091234720893,47;47;47,8.505650793711121e-06;1.1372457885776565e-06;7.857221177495433e-06 
15:58:27,18.3680158615114;10.422882591885617;0.901566562630407,21.1384320724083,60;60;60,1.83680158615114e-05;1.0422882591885618e-05;9.01566562630407e-07 
15:58:29,26.394202833175832;13.711792424522585;6.142623634280753,30.371022699350224,60;60;60,2.639420283317583e-05;1.3711792424522586e-05;6.142623634280753e-06 
15:58:31,20.656224219004564;2.2451875464117865;16.001247762012838,26.225186291915527,52;52;52,2.0656224219004566e-05;2.2451875464117864e-06;1.600124776201284e-05 
15:58:33,19.26023007392854;8.220715856549266;8.961421995191898,22.778141185590428,58;58;58,1.9260230073928542e-05;8.220715856549266e-06;8.9614219951919e-06 
15:58:35,2.7190399583183202;5.0664798673013545;10.124854364347513,11.643670917710983,14;14;14,2.7190399583183205e-06;5.0664798673013544e-06;1.0124854364347513e-05 
15:58:37,5.475489317575875;8.294287678401124;6.370197490081608,11.804897603181752,28;28;28,5.475489317575875e-06;8.294287678401124e-06;6.370197490081609e-06 
15:58:40,22.872107734680338;5.729249753953947;12.232874107294123,26.563147853650786,59;59;59,2.2872107734680335e-05;5.729249753953947e-06;1.2232874107294122e-05 
15:58:42,10.124230874379705;0.04239732106792182;1.2482270113913785,10.200976374962549,83;83;83,1.0124230874379705e-05;4.2397321067921824e-08;1.2482270113913786e-06 
15:58:44,8.733848139444632;12.858234593075668;13.506040719398982,20.59192647829512,25;25;25,8.733848139444633e-06;1.2858234593075668e-05;1.3506040719398982e-05 
15:58:46,13.25976216316202;22.640792938864564;11.91302372928682,28.815741043719722,27;27;27,1.3259762163162021e-05;2.2640792938864566e-05;1.191302372928682e-05 
15:58:48,16.929000905354673;12.080742543536417;7.008027776109316,21.946477288335586,51;51;51,1.6929000905354672e-05;1.2080742543536418e-05;7.008027776109316e-06 
15:58:50,7.503078848521076;6.251110897066536;7.58787349068335,12.367231046809286,37;37;37,7.503078848521077e-06;6.251110897066536e-06;7.587873490683351e-06 
15:58:52,22.894553375243937;8.594809865954511;2.0550230916001055,24.54087306496678,69;69;69,2.2894553375243938e-05;8.594809865954512e-06;2.0550230916001057e-06 
15:58:55,8.343543389638338;2.602447325390278;9.515081129023883,12.919915528675682,40;40;40,8.343543389638337e-06;2.602447325390278e-06;9.515081129023883e-06 
15:58:57,12.129998254776122;0.40464502016435144;4.237861636523732,12.855351667828275,71;71;71,1.2129998254776123e-05;4.0464502016435144e-07;4.237861636523732e-06 
15:58:59,17.720209735234498;14.351493180590701;10.591848386162894,25.142761220850474,45;45;45,1.77202097352345e-05;1.4351493180590703e-05;1.0591848386162894e-05 
15:59:01,1.8467774264019632;7.054166037244292;12.550854015334068,14.515363648834498,7;7;7,1.8467774264019632e-06;7.054166037244292e-06;1.2550854015334067e-05 
15:59:03,14.849038213094277;6.826592181526703;14.312836799614814,21.724492949646113,43;43;43,1.4849038213094277e-05;6.826592181526703e-06;1.4312836799614814e-05 
15:59:05,1.0792612171175233;0.3304497083060909;10.179097995797193,10.241486112500276,6;6;6,1.0792612171175233e-06;3.3044970830609086e-07;1.0179097995797194e-05 
15:59:08,12.696127189000588;2.7527084191616424;0.2662302366474023,12.993841917581909,78;78;78,1.269612718900059e-05;2.7527084191616423e-06;2.662302366474023e-07 
15:59:10,3.459122606913487;20.402463782624668;17.20707745230321,26.913000056859747,7;7;7,3.4591226069134866e-06;2.040246378262467e-05;1.720707745230321e-05 
15:59:12,3.4971554978686785;4.7933912404400925;1.2756605720376513,6.069102574125137,35;35;35,3.497155497868679e-06;4.793391240440092e-06;1.2756605720376513e-06 
15:59:14,4.964227504730495;20.614450387957174;5.251032911901987,21.84427765246881,13;13;13,4.964227504730495e-06;2.0614450387957174e-05;5.2510329119019874e-06 
15:59:16,5.719897403717283;3.068194367088606;5.218611431088149,8.328562195959748,43;43;43,5.719897403717284e-06;3.0681943670886057e-06;5.218611431088149e-06 
15:59:18,8.857922652562259;1.3623256842261178;9.601122751197622,13.133936312935369,42;42;42,8.857922652562259e-06;1.3623256842261178e-06;9.601122751197622e-06 
15:59:20,14.347128750483387;2.166627804435328;0.6877094872557166,14.526091138525903,81;81;81,1.4347128750483389e-05;2.166627804435328e-06;6.877094872557166e-07 
15:59:23,3.3668460845949486;5.357026214601102;23.438236668889445,24.27723873442261,8;8;8,3.3668460845949487e-06;5.357026214601102e-06;2.3438236668889444e-05 
15:59:25,11.921752589543873;2.9341440137196084;15.367158416072613,19.66944187525955,37;37;37,1.1921752589543873e-05;2.9341440137196086e-06;1.5367158416072612e-05 
15:59:27,32.51562780698154;7.730652704240781;2.240823116324009,33.49701973540913,76;76;76,3.251562780698154e-05;7.730652704240781e-06;2.240823116324009e-06 
15:59:29,1.3535968240104002;13.01535407702492;1.651625051451333,13.18937191161436,6;6;6,1.3535968240104003e-06;1.301535407702492e-05;1.6516250514513332e-06 
15:59:31,9.917855679194307;16.556153875988635;8.582963555626932,21.12196382526872,28;28;28,9.917855679194308e-06;1.6556153875988637e-05;8.582963555626933e-06 
15:59:33,6.657626387278473;16.736965980532204;9.339256944716823,20.289695404946826,19;19;19,6.657626387278473e-06;1.6736965980532204e-05;9.339256944716822e-06 
15:59:35,14.183774366379021;8.437066891989753;25.318059066078646,30.221973262672766,28;28;28,1.4183774366379021e-05;8.437066891989752e-06;2.5318059066078648e-05 
15:59:38,0.7918323198952346;3.550775639214243;1.7264438534070337,4.026861611954763,11;11;11,7.918323198952346e-07;3.5507756392142432e-06;1.7264438534070337e-06 
15:59:40,8.917777694066528;9.657860342659475;7.741252034531243,15.255425541794605,36;36;36,8.917777694066529e-06;9.657860342659476e-06;7.741252034531243e-06 
15:59:42,3.359987694422591;0.02493960062577294;16.619749857547106,16.956008510784244,11;11;11,3.359987694422591e-06;2.493960062577294e-08;1.6619749857547106e-05 
15:59:44,4.7840388902025826;10.177227525708489;0.18642351471420682,11.247121495736039,25;25;25,4.784038890202583e-06;1.017722752570849e-05;1.864235147142068e-07 
15:59:46,31.835400199890305;29.92377981185468;32.51500431701082,54.462379766686375,36;36;36,3.1835400199890306e-05;2.992377981185468e-05;3.251500431701082e-05 
15:59:48,3.244018551508819;1.3529733339936456;15.501208769451935,15.894705612849986,12;12;12,3.2440185515088193e-06;1.3529733339936456e-06;1.5501208769451934e-05 
15:59:51,13.949965610503844;7.1383371893535275;10.829398082107033,19.048182621549255,47;47;47,1.3949965610503845e-05;7.138337189353528e-06;1.0829398082107033e-05 
15:59:53,2.025719060898032;4.1992052555090975;11.048243077649289,11.991686186454608,10;10;10,2.025719060898032e-06;4.199205255509098e-06;1.1048243077649289e-05 
15:59:55,3.0582185268403506;20.18548925717445;11.521471999444088,23.44250400753701,7;7;7,3.0582185268403506e-06;2.018548925717445e-05;1.1521471999444089e-05 
15:59:57,53.41688360214231;118.4362929058066;64.81241061845644,145.1935518582359,22;22;22,5.341688360214231e-05;0.0001184362929058066;6.481241061845643e-05 
15:59:59,8.977009245554509;8.67025215784556;4.969838914842484,13.4335128062201,42;42;42,8.977009245554508e-06;8.670252157845561e-06;4.969838914842484e-06 
16:00:01,6.717481428782348;5.391941655480514;9.135375709558247,12.55598187785123,32;32;32,6.717481428782348e-06;5.391941655480514e-06;9.135375709558247e-06
